time,Total Usage,Microwave,Washing Machine,Oven Unit,Stove Unit,1st Floor AHU,Refrigerator,Dishwasher,PV Solar Generation (1),PV Solar Generation (2)
1.38E+09,3735.6,2.5,1.1,5.8,0.7,376.6,4.5,2.5,0.1,0.1
1.38E+09,3735.9,2.3,1.1,5.7,0.7,377.7,4.6,2.5,0.1,0.1
1.38E+09,3737.5,2.3,1,5.8,0.7,377.3,4.5,2.6,0.1,0.1
1.38E+09,3735,2.4,1.1,5.6,0.7,377.4,4.6,2.5,0.1,0.1
1.38E+09,3739.5,2.4,1.1,5.7,0.6,378.5,4.7,2.6,0.2,0.1
1.38E+09,3733.5,2.4,1,5.7,0.7,378.5,4.6,2.4,0.1,0.1
1.38E+09,3740.9,2.4,0.9,5.7,0.7,377.7,4.5,2.4,0.1,0.1
1.38E+09,3740.5,2.4,1.1,5.6,0.6,378.2,4.6,2.5,0.1,0.1
1.38E+09,3732.3,2.4,1,5.7,0.8,378,4.7,2.5,0.1,0.1
1.38E+09,3737.2,2.3,1.1,5.7,0.7,377.2,4.5,2.4,0.1,0.1
1.38E+09,3741.8,2.4,1.1,5.8,0.6,377.8,4.7,2.5,0.1,0.1
1.38E+09,3747.5,2.2,1,5.6,0.7,377.7,4.5,2.3,0.1,0.1
1.38E+09,3763.3,2.4,1.1,5.6,0.6,378.8,4.5,2.5,0.2,0.1
1.38E+09,3773.1,2.3,1.1,5.6,0.7,379.1,4.6,2.6,0.1,0.1
1.38E+09,3768.6,2.2,1.1,5.7,0.6,378.2,4.6,2.5,0.1,0.1
1.38E+09,3754.1,2.4,1.2,5.7,0.7,377.7,4.7,2.5,0.1,0.1
1.38E+09,3748.8,2.3,1,5.7,0.7,376.8,4.6,2.6,0.1,0.1
1.38E+09,3744,2.4,1,5.5,0.6,378.4,4.4,2.5,0.1,0.1
1.38E+09,3757.3,2.4,1.2,5.7,0.7,378.1,4.6,2.6,0.1,0.1
1.38E+09,3765,2.3,0.9,5.6,0.7,377.6,4.5,2.4,0.1,0.1
1.38E+09,3742.8,2.4,1,5.6,0.7,377.6,4.4,2.5,0.1,0.1
1.38E+09,3739.4,2.3,1.1,5.7,0.7,377.8,4.8,2.5,0.1,0.1
1.38E+09,3749.2,2.3,1.2,5.7,0.8,377.7,4.6,2.6,0.1,0.1
1.38E+09,3758.1,2.3,1,5.7,0.6,377.8,4.6,2.5,0.1,0.1
1.38E+09,3757.9,2.3,1,5.7,0.7,377,4.6,2.5,0.1,0.1
1.38E+09,3757.4,2.4,1,5.7,0.8,378.9,4.5,2.6,0.1,0.1
1.38E+09,3754.8,2.2,1.1,5.6,0.7,378.9,4.7,2.5,0.1,0.1
1.38E+09,3750.2,2.5,1,5.7,0.7,378.3,4.5,2.6,0.2,0.1
1.38E+09,3747,2.4,1.1,5.6,0.8,377.7,4.7,2.5,0.1,0.1
1.38E+09,3738.5,2.4,1.1,5.7,0.7,376.9,4.5,2.5,0.1,0.1
1.38E+09,3747.5,2.4,1,5.7,0.6,377.9,4.5,2.5,0.1,0.1
1.38E+09,3742.7,2.4,1.1,5.7,0.7,377.5,4.6,2.5,0.1,0.1
1.38E+09,3746.6,2.3,1.1,5.7,0.7,377.3,4.7,2.5,0.1,0.1
1.38E+09,3742.2,2.3,1.1,5.6,0.8,377.5,4.8,2.5,0.1,0.1
1.38E+09,3746.9,2.3,1,5.7,0.7,378.1,4.5,2.4,0.1,0.1
1.38E+09,3733.8,2.3,1.1,5.7,0.8,377.2,4.6,2.4,0.1,0.1
1.38E+09,3737.9,2.4,1.2,5.6,0.6,378.5,4.6,2.5,0.1,0.1
1.38E+09,3740.2,2.3,1,5.8,0.7,377.2,4.8,2.4,0.1,0.1
1.38E+09,3745.6,2.3,1.2,5.8,0.6,379.5,4.7,2.5,0.1,0.1
1.38E+09,3750,2.4,1.1,5.7,0.7,378.5,4.5,2.5,0.1,0.1
1.38E+09,3745.8,2.4,1.1,5.7,0.6,377.4,4.5,2.5,0.1,0.1
1.38E+09,3740.2,2.3,1,5.7,0.6,377.7,4.7,2.5,0.1,0.1
1.38E+09,3729.6,2.3,1,5.6,0.8,376.1,4.8,2.6,0.1,0.1
1.38E+09,3740,2.4,1.2,5.6,0.8,378.3,4.7,2.5,0.2,0.1
1.38E+09,3734.6,2.5,1,5.6,0.7,377.7,4.5,2.5,0.1,0.1
1.38E+09,3742,2.3,1.2,5.7,0.7,377.5,4.5,2.6,0.1,0.1
1.38E+09,3736.2,2.5,1.1,5.6,0.7,377.7,4.5,2.5,0.1,0.1
1.38E+09,7718.7,0.2,0.5,6.1,1.6,375.2,4.4,3,0.1,0.1
1.38E+09,9489.3,0.7,1.1,6.8,2.6,375.3,5.5,3.3,0.1,0.1
1.38E+09,3744,2.4,1,5.7,0.7,378.6,4.6,2.5,0.2,0.1
1.38E+09,3746.7,2.4,1.1,5.7,0.7,380.1,4.5,2.5,0.1,0.1
1.38E+09,3757.2,2.4,1,5.7,0.7,378.4,4.4,2.5,0.1,0.1
1.38E+09,3740.5,2.4,1.2,5.7,0.7,378,4.5,2.6,0.1,0.1
1.38E+09,3744.3,2.3,1.2,5.7,0.8,378.5,4.8,2.5,0.1,0.1
1.38E+09,3741.8,2.3,1.1,5.7,0.7,377.8,4.6,2.5,0.2,0.1
1.38E+09,3729.6,2.3,1.1,5.7,0.6,377.4,4.6,2.5,0.1,0.1
1.38E+09,3734.6,2.3,1.1,5.7,0.7,378,4.5,2.5,0.1,0.1
1.38E+09,3737.1,2.3,1,5.7,0.7,377.1,4.5,2.5,0.1,0.1
1.38E+09,3737.9,2.4,1.2,5.6,0.7,377.5,4.6,2.5,0.1,0.1
1.38E+09,3743.1,2.5,1.1,5.7,0.6,377.6,4.6,2.5,0.1,0.1
1.38E+09,3744,2.3,1.1,5.8,0.6,378.9,4.6,2.5,0.1,0.1
1.38E+09,3763.4,2.3,1.1,5.7,0.6,379.2,4.5,2.6,0.1,0.1
1.38E+09,3736.3,2.4,1.1,5.6,0.8,377.7,4.5,2.5,0.1,0.1
1.38E+09,3735.1,2.3,1,5.7,0.7,377.8,4.8,2.4,0.2,0.1
1.38E+09,3730.9,2.4,1.1,5.6,0.8,377.9,4.7,2.4,0.1,0.1
1.38E+09,3732.2,2.4,1.1,5.7,0.7,377.7,4.6,2.4,0.1,0.1
1.38E+09,3728.8,2.5,1.1,5.7,0.7,377.6,4.5,2.5,0.1,0.1
1.38E+09,3729.1,2.4,1,5.6,0.7,377.6,4.5,2.4,0.1,0.1
1.38E+09,3730.8,2.3,1.1,5.7,0.7,377,4.7,2.5,0.1,0.1
1.38E+09,3734.3,2.3,1.1,5.7,0.8,377.8,4.4,2.6,0.1,0.1
1.38E+09,3735,2.4,1,5.6,0.8,377.8,4.6,2.4,0.1,0.1
1.38E+09,3733.3,2.3,0.7,5.7,0.5,378.1,4.5,2.3,0.2,0.1
1.38E+09,3741.9,2.2,1.1,5.7,0.7,379.8,4.7,2.5,0.1,0.1
1.38E+09,3737.2,2.4,1.1,5.7,0.7,378.3,4.5,2.6,0.1,0.1
1.38E+09,3737.2,2.3,0.8,5.7,0.9,377.7,4.6,2.3,0.2,0.1
1.38E+09,3731.1,2.4,1.3,5.8,0.8,377.8,4.6,2.7,0.1,0.1
1.38E+09,3740,2.2,1.1,5.7,0.6,378.2,4.6,2.4,0.1,0.1
1.38E+09,3736.3,2.3,1,5.6,0.7,378.2,4.5,2.4,0.1,0.1
1.38E+09,3738.7,2.3,1.1,5.7,0.8,378.1,4.8,2.5,0.1,0.1
1.38E+09,3761.1,2.3,1.3,5.6,0.5,377.7,4.6,2.5,0.1,0.1
1.38E+09,3808.4,2.4,1,5.5,0.7,378.5,4.4,2.3,0.2,0.1
1.38E+09,3821.9,2.2,1.1,5.6,0.6,378.2,4.9,2.5,0.2,0.1
1.38E+09,3813.3,2.5,1,5.7,0.7,378.6,4.4,2.5,0.2,0.1
1.38E+09,3798.8,2.4,1.1,5.6,0.7,377.7,4.6,2.5,0.1,0.1
1.38E+09,3800.6,2.2,1.2,5.8,0.6,379.7,4.7,2.4,0.1,0.1
1.38E+09,3761.6,2.2,1.1,5.8,0.7,378.3,4.7,2.6,0.1,0.1
1.38E+09,3734.2,2.4,1.2,5.6,0.5,378.3,4.7,2.4,0.1,0.1
1.38E+09,3735.7,2.4,1.1,5.6,0.6,377.6,4.6,2.5,0.1,0.1
1.38E+09,3737.9,2.3,1,5.7,0.6,377.8,4.8,2.4,0.1,0.1
1.38E+09,3734.3,2.4,1.1,5.6,0.6,377.8,4.5,2.5,0.1,0.1
1.38E+09,3734.6,2.3,1.3,5.7,0.6,377.8,4.5,2.6,0.1,0.1
1.38E+09,3740.3,2.4,1.1,5.7,0.7,378.3,4.5,2.5,0.2,0.1
1.38E+09,3737.1,2.2,1.2,5.7,0.7,378.4,4.7,2.5,0.1,0.1
1.38E+09,3738.2,2.3,1,5.6,0.6,377.8,4.7,2.3,0.2,0.1
1.38E+09,3733.5,2.4,1.1,5.7,0.7,377.6,4.7,2.5,0.1,0.1
1.38E+09,3737.5,2.4,1,5.6,0.6,378.3,4.5,2.4,0.1,0.1
1.38E+09,3740.9,2.4,1.1,5.6,0.7,378.5,4.6,2.6,0.1,0.1
1.38E+09,3733,2.2,1.1,5.7,0.6,377.7,4.7,2.4,0.1,0.1
1.38E+09,3742.3,2.3,1.1,5.6,0.7,377.7,4.7,2.4,0.1,0.1
1.38E+09,3748.8,2.5,1.1,5.7,0.7,379.8,4.5,2.4,0.1,0.1
1.38E+09,3747.8,2.4,1,5.7,0.7,378.9,4.5,2.5,0.2,0.1
1.38E+09,3750.2,2.4,1.1,5.7,0.8,378.2,4.5,2.4,0.1,0.1
1.38E+09,3754.6,2.4,1,5.7,0.7,377.8,4.6,2.5,0.1,0.1
1.38E+09,3749,2.5,1,5.7,0.6,377.4,4.8,2.4,0.2,0.1
1.38E+09,3740.7,2.4,1.1,5.6,0.6,377.3,4.4,2.5,0.1,0.1
1.38E+09,3738.9,2.4,1.1,5.6,0.7,377.7,4.5,2.4,0.1,0.1
1.38E+09,3738.6,2.2,1,5.7,0.7,378.3,4.6,2.4,0.2,0.1
1.38E+09,3747.2,2.4,1.2,5.6,0.7,378,4.6,2.4,0.2,0.1
1.38E+09,3739.9,2.3,1.2,5.7,0.8,378.5,4.7,2.6,0.1,0.1
1.38E+09,3746.6,2.4,1,5.7,0.8,377.8,4.6,2.3,0.1,0.1
1.38E+09,3734.7,2.4,1,5.7,0.8,377.6,4.4,2.5,0.1,0.1
1.38E+09,3744.9,2.2,1,5.6,0.6,377.6,4.5,2.4,0.2,0.1
1.38E+09,3744.6,2.4,1,5.7,0.5,377.7,4.6,2.3,0.1,0.1
1.38E+09,3747.5,2.3,1.1,5.7,0.6,378.1,4.5,2.4,0.1,0.1
1.38E+09,3745.7,2.3,1,5.6,0.6,378.9,4.7,2.5,0.2,0.1
1.38E+09,3743.7,2.4,1.2,5.7,0.6,378.8,4.5,2.5,0.2,0.1
1.38E+09,3748.8,2.4,1.1,5.8,0.6,379,4.6,2.4,0.1,0.1
1.38E+09,3742.2,2.3,1,5.7,0.7,378.3,4.5,2.4,0.1,0.1
1.38E+09,3737.9,2.4,1.3,5.6,0.7,377.5,4.6,2.5,0.2,0.1
1.38E+09,3734.8,2.6,1.1,5.8,0.7,377.1,4.5,2.4,0.1,0.1
1.38E+09,3740.3,2.3,1.2,5.6,0.7,378.2,4.7,2.6,0.1,0.1
1.38E+09,3736,2.3,1.3,5.7,0.6,377.9,4.5,2.6,0.1,0.1
1.38E+09,3745,2.2,1.2,5.7,0.6,378,4.6,2.6,0.1,0.1
1.38E+09,3744.2,2.2,0.9,5.7,0.6,377.8,4.8,2.4,0.1,0.1
1.38E+09,3743.5,2.4,1,5.7,0.5,377.6,4.4,2.4,0.1,0.1
1.38E+09,3736.9,2.4,1.1,5.7,0.5,378.5,4.6,2.5,0.2,0.1
1.38E+09,3740.7,2.5,1.1,5.6,0.7,378.5,4.4,2.5,0.1,0.1
1.38E+09,3738.2,2.3,1.2,5.8,0.6,378,4.6,2.5,0.1,0.1
1.38E+09,3736.7,2.3,1.1,5.7,0.7,377.6,4.7,2.5,0.1,0.1
1.38E+09,3742.3,2.4,1.1,5.7,0.7,377.6,4.5,2.5,0.1,0.1
1.38E+09,3742.7,2.3,1.1,5.7,0.8,379.3,4.6,2.4,0.1,0.1
1.38E+09,3748.9,2.3,1.2,5.7,0.7,378.6,4.6,2.5,0.1,0.1
1.38E+09,3739.1,2.3,1.1,5.7,0.7,377.7,4.5,2.6,0.2,0.1
1.38E+09,3744,2.5,1.2,5.7,0.7,377.5,4.7,2.6,0.1,0.1
1.38E+09,3747.7,2.2,1,5.7,0.6,377.5,4.6,2.4,0.1,0.1
1.38E+09,3742.4,2.4,0.9,5.7,0.5,377.6,4.7,2.4,0.1,0.1
1.38E+09,3736.1,2.1,1.1,5.7,0.6,377.4,4.6,2.4,0.1,0.1
1.38E+09,3735.7,2.4,1,5.7,0.5,378.4,4.5,2.4,0.1,0.1
1.38E+09,3737.3,2.3,1.1,5.6,0.7,378,4.6,2.4,0.1,0.1
1.38E+09,3735.3,2.4,1.1,5.7,0.7,378.3,4.4,2.5,0.1,0.1
1.38E+09,3736.8,2.4,1,5.7,0.7,378.1,4.6,2.4,0.2,0.1
1.38E+09,3735.4,2.5,1.1,5.7,0.6,378,4.6,2.5,0.1,0.1
1.38E+09,3740.7,2.4,1.2,5.7,0.7,378.7,4.6,2.5,0.2,0.1
1.38E+09,3734,2.4,1.2,5.7,0.8,378.1,4.6,2.5,0.2,0.1
1.38E+09,3757,2.3,1.1,5.8,0.6,377.8,4.5,2.3,0.1,0.1
1.38E+09,3744,2.4,1.1,5.6,0.7,377.7,4.5,2.5,0.1,0.1
1.38E+09,3738,2.4,1.2,5.7,0.6,377.9,4.7,2.5,0.2,0.1
1.38E+09,3734.9,2.3,1,5.8,0.6,379.4,4.6,2.4,0.2,0.1
1.38E+09,3735.9,2.4,1.2,5.6,0.5,378.3,4.7,2.5,0.2,0.1
1.38E+09,3734.1,2.3,1.3,5.7,0.7,378,4.6,2.6,0.1,0.1
1.38E+09,3735.6,2.5,1,5.6,0.6,378.1,4.5,2.5,0.1,0.1
1.38E+09,3734.2,2.4,1.1,5.7,0.6,377.6,4.5,2.4,0.1,0.1
1.38E+09,3735.3,2.4,1,5.7,0.7,378.2,4.7,2.5,0.1,0.1
1.38E+09,3733.8,2.4,1.1,5.6,0.8,378.7,4.6,2.5,0.1,0.1
1.38E+09,3733.3,2.3,1.1,5.6,0.7,377.8,4.7,2.5,0.1,0.1
1.38E+09,3735.7,2.3,1.1,5.6,0.8,378,4.5,2.5,0.1,0.1
1.38E+09,3736.1,2.4,1.1,5.6,0.8,377.6,4.5,2.4,0.1,0.1
1.38E+09,3731,2.3,1.1,5.6,0.6,378.1,4.7,2.6,0.1,0.1
1.38E+09,3735.8,2.3,1.1,5.7,0.7,377.8,4.9,2.5,0.2,0.1
1.38E+09,3738.4,2.3,1.2,5.7,0.6,378.4,4.6,2.4,0.1,0.1
1.38E+09,3737.6,2.4,0.9,5.7,0.7,378.2,4.5,2.4,0.1,0.1
1.38E+09,3735.2,2.4,1,5.7,0.6,377.2,4.6,2.4,0.2,0.1
1.38E+09,3734.4,2.3,1.1,5.7,0.6,377.9,4.6,2.6,0.1,0.1
1.38E+09,3731.2,2.3,1.1,5.7,0.5,378.1,4.9,2.6,0.1,0.1
1.38E+09,3736.5,2.3,1.3,5.7,0.6,377.7,4.5,2.6,0.2,0.1
1.38E+09,3750.3,2.3,1,5.6,0.6,378,4.6,2.6,0.1,0.1
1.38E+09,3737.5,2.4,1.2,5.6,0.7,379.9,4.4,2.5,0.1,0.1
1.38E+09,3733.7,2.4,1,5.6,0.6,379.7,4.6,2.3,0.2,0.1
1.38E+09,3733.2,2.5,0.9,5.6,0.7,377.8,4.6,2.4,0.1,0.1
1.38E+09,3734.5,2.3,1,5.7,0.8,377.2,4.7,2.6,0.1,0.1
1.38E+09,3729.7,2.4,1,5.7,0.7,378.2,4.5,2.5,0.1,0.1
1.38E+09,3733.3,2.4,1,5.8,0.6,378.6,4.4,2.5,0.1,0.1
1.38E+09,3725.4,2.4,1.1,5.6,0.7,377.1,4.4,2.4,0.1,0.1
1.38E+09,3731.7,2.1,1.1,5.7,0.5,377.6,4.8,2.5,0.1,0.1
1.38E+09,3732.4,2.3,1.2,5.6,0.6,377.9,4.8,2.6,0.1,0.1
1.38E+09,3737.1,2.3,1.1,5.7,0.7,378.5,4.5,2.6,0.2,0.1
1.38E+09,3733.2,2.4,1.1,5.5,0.6,377.2,4.7,2.4,0.1,0.1
1.38E+09,3732.7,2.4,1,5.7,0.8,377.9,4.5,2.4,0.1,0.1
1.38E+09,3735,2.3,1.1,5.7,0.7,378.5,4.6,2.5,0.1,0.1
1.38E+09,3734.8,2.4,1,5.6,0.7,377.5,4.6,2.4,0.1,0.1
1.38E+09,3738.4,2.4,1.1,5.7,0.8,378.8,4.5,2.4,0.2,0.1
1.38E+09,3736.2,2.3,1.1,5.6,0.7,378.5,4.7,2.5,0.1,0.1
1.38E+09,13471,2.8,2.6,7.5,5,374.2,4.9,3.8,0.2,0.1
1.38E+09,3739.7,2.4,1,5.7,0.8,379.2,4.6,2.4,0.1,0.1
1.38E+09,3735.6,2.4,1.1,5.6,0.6,377.9,4.5,2.5,0.2,0.1
1.38E+09,3737.2,2.4,1,5.7,0.7,377.2,4.7,2.4,0.1,0.1
1.38E+09,3745.7,2.4,1,5.7,0.6,378,4.4,2.4,0.2,0.1
1.38E+09,3735.1,2.4,1.1,5.7,0.8,377.6,4.5,2.5,0.1,0.1
1.38E+09,3737.5,2.3,1.1,5.6,0.7,378.5,4.7,2.6,0.1,0.1
1.38E+09,3730.5,2.4,1.2,5.7,0.7,377.6,4.6,2.5,0.1,0.1
1.38E+09,3727.6,2.4,1.1,5.7,0.6,377,4.8,2.5,0.1,0.1
1.38E+09,3733.5,2.4,1,5.7,0.6,377.7,4.5,2.5,0.1,0.1
1.38E+09,3731.5,2.4,1.1,5.6,0.8,377.8,4.5,2.5,0.1,0.1
1.38E+09,3730.8,2.4,1.2,5.7,0.7,377.6,4.7,2.5,0.2,0.1
1.38E+09,3737,2.4,1.1,5.6,0.7,377.6,4.5,2.5,0.1,0.1
1.38E+09,3731.9,2.4,1.1,5.7,0.7,378.1,4.5,2.6,0.2,0.1
1.38E+09,3737.7,2.4,1.1,5.8,0.8,377.6,4.7,2.5,0.1,0.1
1.38E+09,3736.8,2.4,1.1,5.7,0.6,377.9,4.5,2.4,0.1,0.1
1.38E+09,3737.4,2.3,1,5.6,0.6,377.9,4.6,2.4,0.1,0.1
1.38E+09,3735.4,2.3,1.1,5.7,0.7,378.2,4.7,2.5,0.1,0.1
1.38E+09,3741.4,2.4,1.1,5.6,0.8,378.3,4.5,2.5,0.1,0.1
1.38E+09,3739.6,2.4,1,5.8,0.7,378.2,4.8,2.4,0.1,0.1
1.38E+09,3738.2,2.4,1.1,5.7,0.7,377.6,4.5,2.5,0.2,0.1
1.38E+09,3735.8,2.5,1.1,5.7,0.7,378.3,4.6,2.5,0.2,0.1
1.38E+09,3735.8,2.3,1,5.6,0.7,378.1,4.5,2.4,0.1,0.1
1.38E+09,3734.1,2.4,1.1,5.6,0.6,378.3,4.5,2.5,0.2,0.1
1.38E+09,3728,2.4,1.1,5.6,0.7,377.9,4.6,2.5,0.1,0.1
1.38E+09,3746.9,2.3,1,5.7,0.8,377.6,4.7,2.4,0.1,0.1
1.38E+09,3733.4,2.3,1,5.6,0.7,378.3,4.6,2.4,0.1,0.1
1.38E+09,3728.8,2.3,1.1,5.7,0.7,378.1,4.5,2.5,0.1,0.1
1.38E+09,3731.2,2.4,1,5.7,0.6,377.6,4.5,2.5,0.1,0.1
1.38E+09,3733.6,2.3,1.2,5.7,0.7,378,4.6,2.5,0.1,0.1
1.38E+09,3733.9,2.4,1.1,5.7,0.7,378.1,4.7,2.5,0.1,0.1
1.38E+09,3731,2.4,1,5.7,0.7,377.6,4.6,2.5,0.2,0.1
1.38E+09,3729.4,2.3,1.2,5.6,0.7,377.1,4.7,2.4,0.1,0.1
1.38E+09,3727.6,2.4,1.1,5.7,0.8,376.6,4.5,2.5,0.1,0.1
1.38E+09,3725.6,2.4,1.1,5.8,0.6,377.6,4.5,2.5,0.1,0.1
1.38E+09,3721.1,2.4,1.1,5.6,0.7,377.9,4.7,2.4,0.2,0.1
1.38E+09,3720.5,2.3,1.1,5.7,0.7,377.7,4.7,2.4,0.1,0.1
1.38E+09,3727.1,2.4,1,5.7,0.7,378.7,4.5,2.4,0.1,0.1
1.38E+09,3727.3,2.3,1.1,5.6,0.7,378.9,4.6,2.5,0.1,0.1
1.38E+09,3726.1,2.4,1.1,5.8,0.7,378.4,4.6,2.5,0.1,0.1
1.38E+09,3724.1,2.5,1.1,5.7,0.6,377.8,4.5,2.5,0.1,0.1
1.38E+09,3732.6,2.4,1.1,5.6,0.6,377.4,4.8,2.5,0.2,0.1
1.38E+09,3725.3,2.3,0.9,5.7,0.7,377.7,4.5,2.4,0.2,0.1
1.38E+09,3723,2.3,1.1,5.7,0.7,377.5,4.6,2.5,0.1,0.1
1.38E+09,3721.8,2.3,1.1,5.7,0.8,378.2,4.4,2.5,0.1,0.1
1.38E+09,3729,2.2,1.1,5.7,0.7,377.4,4.5,2.6,0.1,0.1
1.38E+09,3738.8,2.3,1.1,5.6,0.7,378.7,4.7,2.6,0.1,0.1
1.38E+09,3718.2,2.4,1,5.6,0.7,377.6,4.6,2.5,0.1,0.1
1.38E+09,3723.2,2.4,1.2,5.7,0.6,377.9,4.5,2.5,0.1,0.1
1.38E+09,3727.3,2.4,1.1,5.6,0.6,377.6,4.5,2.4,0.1,0.1
1.38E+09,3728.8,2.4,1.1,5.7,0.6,377.7,4.6,2.6,0.1,0.1
1.38E+09,3726.7,2.4,1.1,5.6,0.7,378.6,4.6,2.5,0.1,0.1
1.38E+09,3729.4,2.4,1,5.7,0.7,377.6,4.7,2.5,0.2,0.1
1.38E+09,3727.5,2.4,1.2,5.7,0.7,378.2,4.5,2.5,0.1,0.1
1.38E+09,3730.5,2.3,1,5.7,0.8,378.3,4.6,2.4,0.2,0.1
1.38E+09,3728.4,2.4,1,5.7,0.7,377.7,4.5,2.5,0.1,0.1
1.38E+09,3727.3,2.4,1.1,5.7,0.7,378.3,4.5,2.5,0.1,0.1
1.38E+09,3731.7,2.4,1.1,5.6,0.7,378.1,4.6,2.4,0.2,0.1
1.38E+09,3728.5,2.4,1,5.7,0.6,378.6,4.7,2.5,0.2,0.1
1.38E+09,3730.7,2.4,1.1,5.8,0.7,377.6,4.6,2.5,0.1,0.1
1.38E+09,3725.6,2.4,1.1,5.7,0.7,377.6,4.6,2.6,0.1,0.1
1.38E+09,3724.2,2.3,1.1,5.7,0.6,377.2,4.8,2.5,0.1,0.1
1.38E+09,3723.2,2.5,1.1,5.7,0.6,377.6,4.5,2.5,0.1,0.1
1.38E+09,3725.4,2.4,1,5.7,0.7,378.2,4.6,2.4,0.1,0.1
1.38E+09,3727.2,2.4,1,5.7,0.7,377.6,4.5,2.5,0.1,0.1
1.38E+09,3726.9,2.4,1.1,5.7,0.7,377.7,4.6,2.5,0.2,0.1
1.38E+09,3730.5,2.4,1,5.8,0.6,377.7,4.7,2.4,0.2,0.1
1.38E+09,3740.5,2.3,1.1,5.6,0.7,378.1,4.6,2.4,0.1,0.1
1.38E+09,3732.2,2.3,1.1,5.7,0.8,378,4.8,2.5,0.1,0.1
1.38E+09,3719.1,2.2,1.2,5.7,0.6,377.8,4.6,2.4,0.1,0.1
1.38E+09,3722,2.4,1.1,5.6,0.7,377.8,4.6,2.5,0.2,0.1
1.38E+09,3720.6,2.4,1,5.7,0.6,377.9,4.7,2.4,0.1,0.1
1.38E+09,3714.7,2.4,1.1,5.7,0.7,378.5,4.5,2.5,0.1,0.1
1.38E+09,3721.4,2.3,1,5.7,0.6,377.5,4.5,2.4,0.1,0.1
1.38E+09,3733,2.2,1.1,5.6,0.8,377.9,4.8,2.4,0.1,0.1
1.38E+09,3720.6,2.4,1.1,5.7,0.6,378.4,4.5,2.6,0.1,0.1
1.38E+09,3722.3,2.3,1.1,5.8,0.7,380.2,4.6,2.5,0.1,0.1
1.38E+09,3711.9,2.4,1.1,5.7,0.6,378.1,4.5,2.6,0.1,0.1
1.38E+09,3714,2.4,1,5.6,0.7,378.2,4.5,2.5,0.1,0.1
1.38E+09,3707.1,2.3,1.1,5.6,0.8,378.2,4.7,2.5,0.1,0.1
1.38E+09,3711.8,2.3,1,5.6,0.6,377.5,4.5,2.3,0.2,0.1
1.38E+09,3703.7,2.3,1.1,5.6,0.7,378,4.6,2.5,0.1,0.1
1.38E+09,3702.7,2.4,1,5.6,0.6,376.8,4.6,2.4,0.1,0.1
1.38E+09,3709.3,2.4,1,5.6,0.6,377.8,4.5,2.4,0.1,0.1
1.38E+09,3706,2.5,1.1,5.7,0.7,378.2,4.7,2.4,0.1,0.1
1.38E+09,3700.2,2.4,1.1,5.7,0.6,377.9,4.6,2.5,0.1,0.1
1.38E+09,3709.5,2.4,1.2,5.6,0.7,377.4,4.7,2.5,0.1,0.1
1.38E+09,3710.2,2.4,1.1,5.6,0.7,377.6,4.6,2.5,0.1,0.1
1.38E+09,3719.8,2.3,1,5.7,0.7,377.7,4.5,2.5,0.1,0.1
1.38E+09,3711.3,2.4,1.1,5.7,0.7,377.6,4.5,2.5,0.1,0.1
1.38E+09,3709,2.4,1,5.6,0.7,377.4,4.6,2.5,0.1,0.1
1.38E+09,3709.8,2.3,1,5.7,0.7,377.4,4.5,2.5,0.1,0.1
1.38E+09,3708,2.4,1,5.6,0.8,377.8,4.6,2.4,0.1,0.1
1.38E+09,3705.1,2.4,1.1,5.6,0.7,378.4,4.5,2.5,0.1,0.1
1.38E+09,3697.1,2.4,1.1,5.6,0.6,378.1,4.5,2.5,0.2,0.1
1.38E+09,3708.1,2.3,1.1,5.7,0.6,378.5,4.7,2.4,0.1,0.1
1.38E+09,3699.1,2.4,1.1,5.6,0.7,379.3,4.6,2.5,0.1,0.1
1.38E+09,3696,2.4,1.1,5.7,0.7,378.3,4.5,2.6,0.1,0.1
1.38E+09,3703,2.4,1.1,5.7,0.9,377.2,4.5,2.5,0.1,0.1
1.38E+09,3702.3,2.3,1,5.7,0.6,378.1,4.6,2.5,0.1,0.1
1.38E+09,3700.8,2.3,1.3,5.7,0.6,378.2,4.6,2.6,0.1,0.1
1.38E+09,3284.6,2.1,0.6,5.4,0.5,378.7,4.7,2.2,0.2,0.1
1.38E+09,3233.8,1.8,0.7,5.4,0.4,377.5,4.5,2.4,0.1,0.1
1.38E+09,3234.1,1.8,0.6,5.3,0.4,378.2,4.5,2.1,0.1,0.1
1.38E+09,3235.9,1.8,0.6,5.3,0.4,377.8,4.4,2.2,0.2,0.1
1.38E+09,3232.8,1.8,0.6,5.2,0.3,378.2,4.4,2.3,0.1,0.1
1.38E+09,3229,1.9,0.5,5.2,0.4,378.7,4.6,2.2,0.1,0.1
1.38E+09,3235.5,1.9,0.6,5.3,0.5,377.7,4.5,2.3,0.2,0.1
1.38E+09,3240.3,1.9,0.6,5.3,0.5,378,4.4,2.3,0.2,0.1
1.38E+09,3242.2,1.9,0.6,5.3,0.5,378.1,4.4,2.3,0.1,0.1
1.38E+09,3234.7,1.8,0.6,5.4,0.4,378.4,4.5,2.3,0.1,0.1
1.38E+09,3243.9,1.9,0.6,5.3,0.3,378,4.4,2.2,0.1,0.1
1.38E+09,3261.1,1.8,0.6,5.4,0.4,377,4.6,2.2,0.2,0.1
1.38E+09,3267.6,1.9,0.7,5.3,0.3,378.5,4.3,2.3,0.2,0.1
