time	Total Usage	Microwave	Washing Machine
1381373655	3375.2	1.8	0.6
1381373656	3377.2	1.9	0.6
1381373657	3379	1.9	0.6
1381373658	3375.7	1.8	0.7
1381373659	3382.6	1.8	0.6
1381373660	3389.2	2	0.7
1381373661	3383.6	1.9	0.7
1381373662	3391.1	1.9	0.6
1381373663	3387.5	1.8	0.6
1381373664	3390.9	1.9	0.7
1381373665	3375.2	1.9	0.6
1381373666	3375.7	1.9	0.6
1381373667	3376	1.9	0.7
1381373668	3376.5	1.8	0.6
1381373669	3383.6	2	0.7
1381373670	3390.6	1.9	0.6
1381373671	3387.8	1.8	0.6
1381373672	3390.5	1.8	0.6
1381373673	3387.2	1.8	0.6
1381373674	3356.3	1.9	0.6
1381373675	3357.9	1.8	0.6
1381373676	3347.4	1.8	0.5
1381373677	3350.7	1.8	0.6
1381373678	3352.8	1.8	0.6
1381373679	3351.4	1.9	0.6
1381373680	3351.8	1.9	0.5
1381373681	3370.1	1.7	0.7
1381373682	3371.9	1.8	0.7
1381373683	3374	1.8	0.7
1381373684	3378	1.8	0.5
1381373685	3363	1.9	0.6
1381373686	3358.8	1.8	0.6
1381373687	3356.2	1.8	0.5
1381373688	3350.8	1.8	0.6
1381373689	3351.2	1.9	0.7
1381373690	3361.7	1.7	0.5
1381373691	3364.2	1.8	0.5
1381373692	3356.8	1.7	0.6
1381373693	3368.8	1.8	0.6
1381373694	3368	1.7	0.6
1381373695	3373.2	1.9	0.6
1381373696	3373.6	1.8	0.6
1381373697	3379.1	1.8	0.5
1381373698	3384.1	1.8	0.6
1381373699	3382.9	1.8	0.7
1381373700	3386.7	1.9	0.7
1381373701	3382.7	1.8	0.6
1381373702	3384.7	1.8	0.7
1381373703	3379.6	1.9	0.5
1381373704	3382.9	1.8	0.6
1381373705	3391.4	1.8	0.6
1381373706	3388.8	1.8	0.7
1381373707	3401.1	1.9	0.7
1381373708	3397.8	1.8	0.6
1381373709	3378.4	1.9	0.6
1381373710	3375.9	1.8	0.5
1381373711	3389.2	1.8	0.6
1381373712	3389.1	1.9	0.6
1381373713	3379.5	1.9	0.5
1381373714	3388.7	1.9	0.7
1381373715	3384.4	1.9	0.7
1381373716	3395.1	1.8	0.6
1381373717	3388.1	1.8	0.7
1381373718	3384.4	1.8	0.6
1381373719	3386	1.8	0.5
1381373720	3386.7	1.9	0.6
1381373721	3384.5	1.9	0.5
1381373722	3382.8	1.9	0.6
1381373723	3381	1.8	0.7
1381373724	3374.3	1.8	0.6
1381373725	3377.1	1.9	0.6
1381373726	3377.3	1.8	0.7
1381373727	3379.8	1.8	0.7
1381373728	3386.8	1.9	0.7
1381373729	3379.9	2	0.6
1381373730	3380.6	2	0.5
1381373731	3373.9	1.8	0.6
1381373732	3385.2	1.9	0.5
1381373733	3395.4	1.8	0.6
1381373734	3380.5	1.8	0.6
1381373735	3379.6	1.7	0.6
1381373736	3378.6	1.8	0.7
1381373737	3377	1.9	0.6
1381373738	3386.8	1.8	0.5
1381373739	3382.9	1.8	0.7
1381373740	3386.7	1.9	0.6
1381373741	3375.2	1.9	0.5
1381373742	3374.4	1.9	0.6
1381373743	3371	1.9	0.6
1381373744	3373.4	1.8	0.6
1381373745	3385.1	1.9	0.6
1381373746	3377.6	1.9	0.6
1381373747	3369.2	1.8	0.6
1381373748	3372.9	1.9	0.6
1381373749	3375.2	1.9	0.7
1381373750	3382.9	1.8	0.7
1381373751	3377.5	1.8	0.7
1381373752	3376.5	1.9	0.6
1381373753	3390.6	1.8	0.6
1381373754	3378.5	1.9	0.5
1381373755	3369.4	1.9	0.6
1381373756	3368.7	1.8	0.6
1381373757	3376.1	1.8	0.6
1381373758	3372	1.9	0.6
1381373759	3371.3	1.8	0.6
1381373760	3365.7	1.9	0.7
1381373761	3369.2	1.9	0.6
1381373762	3371	1.9	0.6
1381373763	3374.2	1.8	0.6
1381373764	3378.1	1.8	0.6
1381373765	3376.5	2	0.7
1381373766	3366.6	1.8	0.6
1381373767	3365.5	1.9	0.7
1381373768	7250.7	0.3	0.8
1381373769	9559.2	1.4	1.7
1381373770	3374.8	1.9	0.7
1381373771	3376.9	1.9	0.6
1381373772	3368.1	1.8	0.7
1381373773	3369.6	1.7	0.6
1381373774	3376.8	1.9	0.6
1381373775	3377.1	1.9	0.6
1381373776	3371.4	1.9	0.6
1381373777	3372.1	1.9	0.7
1381373778	3377.4	1.9	0.7
1381373779	3371.9	1.8	0.6
1381373780	3373.2	1.8	0.6
1381373781	3374.7	1.8	0.6
1381373782	3367.5	1.9	0.5
1381373783	3370.6	1.9	0.7
1381373784	3371.7	1.9	0.6
1381373785	3379.1	1.8	0.7
1381373786	3376.2	1.8	0.6
1381373787	3374.3	1.9	0.7
1381373788	3367.4	1.8	0.6
1381373789	3377	1.8	0.7
1381373790	3377.3	1.8	0.6
1381373791	3378.2	1.9	0.6
1381373792	3381.3	1.8	0.6
1381373793	3383.2	1.9	0.7
1381373794	3381.2	1.8	0.6
1381373795	3386.9	1.9	0.5
1381373796	3377.5	2	0.5
1381373797	3371	1.8	0.6
1381373798	3373.6	1.8	0.7
1381373799	3375.4	1.8	0.6
1381373800	3373.9	2	0.7
1381373801	3373.7	1.9	0.6
1381373802	3377.5	1.9	0.7
1381373803	4345.8	0.1	0.9
1381373804	3539.8	1.6	0.4
1381373805	3520.6	1.6	0.5
1381373806	3521.8	1.6	0.4
1381373807	3518.4	1.7	0.4
1381373808	3512.7	1.7	0.5
1381373809	3513.6	1.7	0.3
1381373810	3513.3	1.7	0.4
1381373811	3512.1	1.6	0.3
1381373812	3516.1	1.6	0.4
1381373813	3506.9	1.6	0.5
1381373814	3507	1.6	0.5
1381373815	3502	1.6	0.4
1381373816	3513.5	1.6	0.4
1381373817	3499.6	1.6	0.4
1381373818	3499.3	1.7	0.4
1381373819	3495.4	1.7	0.5
1381373820	3500.3	1.6	0.5
1381373821	3494.6	1.8	0.4
1381373822	3500.1	1.7	0.4
1381373823	3496	1.7	0.4
1381373824	3500.8	1.7	0.4
1381373825	3499.9	1.7	0.5
1381373826	3501.5	1.7	0.5
1381373827	3496.2	1.7	0.4
1381373828	3502.2	1.6	0.5
1381373829	3496.7	1.6	0.4
1381373830	3499.1	1.6	0.3
1381373831	3497.9	1.7	0.5
1381373832	3496.4	1.6	0.4
1381373833	3498.4	1.7	0.5
1381373834	3500.8	1.7	0.5
1381373835	3503.3	1.8	0.4
1381373836	3501.5	1.6	0.3
1381373837	3516.8	1.7	0.5
1381373838	3493.9	1.6	0.4
1381373839	3496.6	1.7	0.5
1381373840	3493.1	1.7	0.3
1381373841	3494.9	1.8	0.5
1381373842	3496.1	1.7	0.4
1381373843	3509.1	1.7	0.3
1381373844	3499	1.6	0.4
1381373845	3495.5	1.7	0.3
1381373846	3497	1.7	0.5
1381373847	3489.5	1.6	0.4
1381373848	3488.1	1.7	0.5
1381373849	3490.4	1.8	0.4
1381373850	3487.7	1.6	0.4
1381373851	3486.5	1.7	0.5
1381373852	3486.8	1.7	0.4
1381373853	3489.8	1.7	0.5
1381373854	3491.6	1.7	0.5
1381373855	3488	1.6	0.4
1381373856	3481.3	1.7	0.4
1381373857	3476.7	1.7	0.5
1381373858	3491.2	1.7	0.4
1381373859	3480	1.7	0.4
1381373860	3479.5	1.9	0.4
1381373861	3476.8	1.6	0.4
1381373862	3481	1.6	0.4
1381373863	3480.2	1.7	0.5
1381373864	3484.4	1.7	0.4
1381373865	3485.3	1.6	0.6
1381373866	3479	1.6	0.4
1381373867	3481.6	1.7	0.4
1381373868	3477.7	1.8	0.4
1381373869	3481.4	1.7	0.5
1381373870	3476.5	1.7	0.4
1381373871	3476	1.7	0.5
1381373872	3474.7	1.6	0.5
1381373873	3473.3	1.7	0.5
1381373874	3473.2	1.6	0.4
1381373875	3476.6	1.7	0.6
1381373876	3470	1.7	0.5
1381373877	3468.4	1.7	0.4
1381373878	3474	1.7	0.5
1381373879	3482.9	1.6	0.6
1381373880	3467.9	1.7	0.5
1381373881	3470.8	1.6	0.5
1381373882	3470.3	1.8	0.5
1381373883	3467.8	1.6	0.6
1381373884	3469.4	1.7	0.5
1381373885	3467.4	1.8	0.5
1381373886	3465.2	1.7	0.5
1381373887	3468.7	1.8	0.5
1381373888	3467.5	1.7	0.4
1381373889	3469.4	1.7	0.4
1381373890	3470.5	1.8	0.5
1381373891	3462.5	1.8	0.3
1381373892	3463.6	1.8	0.5
1381373893	4564.5	1.1	0.2
1381373894	12336.6	3	2.9
1381373895	3464.3	1.7	0.4
1381373896	3469.5	1.7	0.5
1381373897	3465.8	1.8	0.5
1381373898	3467	1.6	0.4
1381373899	3468.3	1.5	0.5
1381373900	3475.4	1.7	0.3
1381373901	3464.3	1.6	0.4
1381373902	3459.5	1.5	0.4
1381373903	3465.1	1.8	0.3
1381373904	3466.5	1.6	0.4
1381373905	3459.1	1.8	0.4
1381373906	3466.9	1.7	0.4
1381373907	3461.9	1.7	0.4
1381373908	3467.7	1.8	0.5
1381373909	3466.2	1.7	0.4
1381373910	3464.9	1.7	0.5
1381373911	3459.8	1.7	0.5
1381373912	3465.9	1.8	0.5
1381373913	3467.1	1.8	0.5
1381373914	3466	1.6	0.6
1381373915	3460.7	1.7	0.3
1381373916	3462.1	1.7	0.4
1381373917	3455.2	1.6	0.4
1381373918	3459.7	1.7	0.6
1381373919	3463.3	1.7	0.4
1381373920	3464.9	1.6	0.7
1381373921	3471.7	1.7	0.4
1381373922	3464.7	1.7	0.5
1381373923	3465.9	1.7	0.6
1381373924	3469.3	1.7	0.4
1381373925	3466.5	1.6	0.7
1381373926	3468.5	1.7	0.3
1381373927	3465.5	1.7	0.5
1381373928	3466.9	1.7	0.4
1381373929	3469.6	1.6	0.4
1381373930	3467.2	1.6	0.6
1381373931	3461.5	1.6	0.5
1381373932	3465.9	1.6	0.5
1381373933	3470.4	1.7	0.4
1381373934	3468.2	1.7	0.6
1381373935	3468	1.7	0.4
1381373936	3495	1.8	0.5
1381373937	3533.2	1.8	0.6
1381373938	3538.5	1.8	0.6
1381373939	3532.3	1.8	0.5
1381373940	3532.4	1.7	0.5
1381373941	3542	1.9	0.5
1381373942	3514.4	1.6	0.5
1381373943	3483.1	1.8	0.4
1381373944	3485.7	1.7	0.4
1381373945	3491.2	1.8	0.5
1381373946	3487	1.7	0.5
1381373947	3479.4	1.7	0.5
1381373948	3487.7	1.7	0.6
1381373949	3485.5	1.8	0.4
1381373950	3489	1.7	0.5
1381373951	3485.4	1.6	0.5
1381373952	3487.1	1.8	0.4
1381373953	3492.4	1.8	0.5
1381373954	3487.8	1.7	0.5
1381373955	3485.3	1.7	0.5
1381373956	3487.1	1.7	0.5
1381373957	3482.4	1.7	0.5
1381373958	3484.9	1.8	0.5
1381373959	3486.8	1.7	0.5
1381373960	3484	1.7	0.5
1381373961	3481.5	1.7	0.4
1381373962	3486.9	1.7	0.5
1381373963	3492.5	1.7	0.5
1381373964	3488.7	1.7	0.4
1381373965	3484.9	1.7	0.5
1381373966	3487.3	1.7	0.3
1381373967	3486.1	1.8	0.4
1381373968	3481.5	1.7	0.5
1381373969	3493.3	1.8	0.5
1381373970	3489.9	1.7	0.5
1381373971	3486.7	1.9	0.5
1381373972	3484.7	1.7	0.5
1381373973	3489.6	1.6	0.6
1381373974	3495.8	1.7	0.4
1381373975	3489.4	1.7	0.5
1381373976	3487.9	1.6	0.6
1381373977	3488.6	1.8	0.4
1381373978	3482	1.7	0.5
1381373979	3483.4	1.6	0.4
1381373980	3483.9	1.8	0.4
1381373981	3490.2	1.7	0.4
1381373982	4212.6	1.3	0.2
1381373983	4463.9	1.1	0.1
1381373984	4458.9	1.1	0.1
1381373985	4456.5	1.1	0
1381373986	4461.6	1.1	0.1
1381373987	4456	1.1	0
1381373988	4453.9	1.1	0.1
1381373989	4457.2	1.2	0.1
1381373990	4452.3	1.1	0.1
1381373991	4449.2	1.2	0
1381373992	4449.5	1.2	0
1381373993	4453.3	1.1	0
1381373994	4452.1	1.2	0.1
1381373995	4454.3	1.1	0.1
1381373996	4461.3	1.1	0
1381373997	4455.2	1	0.1
1381373998	4463.3	1.1	0
1381373999	4460.6	1.1	0.1
1381374000	4457.9	1.1	0.1
1381374001	4462.6	1.2	0
1381374002	4462.5	1	0.1
1381374003	4462.6	1.1	0.1
1381374004	4474.6	1.2	0.1
1381374005	4461.5	1	0.1
1381374006	4460.9	1.1	0.1
1381374007	4454.1	1	0.1
1381374008	4453.1	1.1	0.2
1381374009	4453	1.1	0.1
1381374010	4452.2	1	0.1
1381374011	4449	1.1	0.1
1381374012	4450.8	1.2	0.1
1381374013	4450.3	1.1	0.2
1381374014	4456.2	1	0.1
1381374015	4456.2	1.1	0.2
1381374016	4457.1	1	0
1381374017	4459.2	1.2	0.1
1381374018	4465.9	1	0.1
1381374019	4461.6	1.3	0
1381374020	4467.5	1.1	0.1
1381374021	4467.2	0.9	0.1
1381374022	4474.7	1	0
1381374023	4467.6	0.9	0
1381374024	4470.1	1	0.1
1381374025	4477.1	1.3	0.1
1381374026	4468.6	1	0
1381374027	4471.3	0.9	0.2
1381374028	4466.7	1.2	0
1381374029	14334.6	4.1	3.3
